"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[24]",-0.0280190330778692,0.000920625767443538,0.0710664638435843,-0.167682888741598,-0.0753670416091037,-0.0278592820772528,0.0189399199044483,0.111583557935428,5958.85969600547,1.00041849990358
"mu[25]",0.00982762873175895,0.00090528485635804,0.064384629098081,-0.116541112007736,-0.033126665602996,0.00968238500765089,0.052904257781097,0.13578117744039,5058.17540241719,1.00041105009745
"mu[26]",-0.0199595022419865,0.000901346486384458,0.0662708634734267,-0.151146991105809,-0.0633438991347493,-0.0200223960739173,0.0236723057995977,0.110724341131537,5405.82171237278,1.00048904077113
"mu[27]",0.00345291128004269,0.00091668885295604,0.0651231258307596,-0.124657406225965,-0.0395502908194513,0.00343161926166975,0.0465868405689466,0.132408376166229,5046.92179750737,1.00050493653601
"mu[28]",-0.00404218356721,0.000912556586294526,0.0642700565134963,-0.131468846147589,-0.0465512652684391,-0.00407064433465941,0.038524043345109,0.122705172753032,4960.18364152404,1.00051341741149
"mu[29]",0.028974412656,0.000899862650212531,0.0664291048158461,-0.10169182124197,-0.0151996946294751,0.0290537121019722,0.0734962949532712,0.159747424448615,5449.59650060037,1.00032663966536
"mu[30]",0.000277873631379575,0.00090143687236638,0.0643758829471857,-0.124899405318323,-0.0430519785475678,-9.6129521365773e-05,0.0431798086075634,0.127726547419469,5100.06557739797,1.0005032462634
"mu[31]",-0.000116133158192952,0.00090084504491637,0.0643225659256761,-0.12658019715631,-0.0430239219577048,-0.000232029853074994,0.0427695081628737,0.126683720723564,5098.31345628363,1.00026109882441
"sigma2_R",0.202020415812235,0.000259532636935614,0.0175342864652565,0.168971978313658,0.189966835288959,0.201559670667633,0.213532654446538,0.237799337408465,4564.48975250961,1.00064597826755
"sigma2_Q",0.0981046096307078,0.000415313610746855,0.0243937524674173,0.0589968465050033,0.0810760786207923,0.0951667161805842,0.111998679288135,0.153214156411245,3449.88721221684,1.00110652518983
"theta",0.4379434330744,0.00168126161191852,0.11364076867074,0.228075603868579,0.355899201123233,0.434671964770997,0.515450299653413,0.666788686726326,4568.75354753188,1.00114978877611
