"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"19","Dickey Winter Steelhead","Olympic Peninsula Steelhead",535.792365658814,NA,503.742132630606,2000,2004,"Olympic Peninsula Steelhead"
"20","East Twin River","Olympic Peninsula Steelhead",72.5578242325115,NA,79.417117298295,2000,2004,"Olympic Peninsula Steelhead"
"21","Goodman Creek Winter Steelhead","Olympic Peninsula Steelhead",258.673794567197,NA,284.145597673519,2000,2004,"Olympic Peninsula Steelhead"
"22","Hoh Winter Steelhead","Olympic Peninsula Steelhead",2644.46693479753,NA,2460.27274437638,2000,2004,"Olympic Peninsula Steelhead"
"23","Hoko / Little Rivers","Olympic Peninsula Steelhead",622.735270797252,NA,606.578569419512,2000,2004,"Olympic Peninsula Steelhead"
"24","Pysht / SF Pysht rivers","Olympic Peninsula Steelhead",317.055623122372,NA,337.894257617461,2000,2004,"Olympic Peninsula Steelhead"
"25","Queets Winter Steelhead (incl. Clearwater)","Olympic Peninsula Steelhead",4876.08463847051,NA,4817.73642103204,2000,2004,"Olympic Peninsula Steelhead"
"26","Quillayute-Bogachiel Winter Steelhead","Olympic Peninsula Steelhead",2499.31062525298,NA,2394.8517748583,2000,2004,"Olympic Peninsula Steelhead"
"27","Quinault Winter Steelhead","Olympic Peninsula Steelhead",2531.22763201973,NA,2236.92825935025,2000,2004,"Olympic Peninsula Steelhead"
"28","Salt Creek and Tributaries","Olympic Peninsula Steelhead",136.939535748587,NA,129.853732163595,2000,2004,"Olympic Peninsula Steelhead"
"29","Sol Duc Winter Steelhead","Olympic Peninsula Steelhead",4927.46268046791,NA,4624.11049084805,2000,2004,"Olympic Peninsula Steelhead"
"30","West Twin River","Olympic Peninsula Steelhead",87.8401314939698,NA,95.5602402315713,2000,2004,"Olympic Peninsula Steelhead"
"31","Calawah Winter Steelhead","Olympic Peninsula Steelhead",2604.52282648954,NA,2725.95330332394,2005,2009,"Olympic Peninsula Steelhead"
"32","Clallam River","Olympic Peninsula Steelhead",107.984740533942,NA,102.316132161887,2005,2009,"Olympic Peninsula Steelhead"
"33","Deep Creek","Olympic Peninsula Steelhead",79.7054407986704,NA,NA,2005,2009,"Olympic Peninsula Steelhead"
"34","Dickey Winter Steelhead","Olympic Peninsula Steelhead",308.561570438779,NA,302.727824441822,2005,2009,"Olympic Peninsula Steelhead"
"35","East Twin River","Olympic Peninsula Steelhead",31.6157275160003,NA,24.4177670612655,2005,2009,"Olympic Peninsula Steelhead"
"36","Goodman Creek Winter Steelhead","Olympic Peninsula Steelhead",118.655677258705,NA,NA,2005,2009,"Olympic Peninsula Steelhead"
"37","Hoh Winter Steelhead","Olympic Peninsula Steelhead",2213.75570396964,NA,2441.57644636418,2005,2009,"Olympic Peninsula Steelhead"
"38","Hoko / Little Rivers","Olympic Peninsula Steelhead",370.061340354333,NA,345.443902629187,2005,2009,"Olympic Peninsula Steelhead"
"39","Pysht / SF Pysht rivers","Olympic Peninsula Steelhead",142.868105013384,NA,121.39807752421,2005,2009,"Olympic Peninsula Steelhead"
"40","Queets Winter Steelhead (incl. Clearwater)","Olympic Peninsula Steelhead",4632.95299596459,NA,5369.39475152927,2005,2009,"Olympic Peninsula Steelhead"
"41","Quillayute-Bogachiel Winter Steelhead","Olympic Peninsula Steelhead",1543.20079579458,NA,1589.45068036141,2005,2009,"Olympic Peninsula Steelhead"
"42","Quinault Winter Steelhead","Olympic Peninsula Steelhead",2515.11283511451,NA,2990.23699300011,2005,2009,"Olympic Peninsula Steelhead"
"43","Salt Creek and Tributaries","Olympic Peninsula Steelhead",81.5676459309022,NA,83.4790600095564,2005,2009,"Olympic Peninsula Steelhead"
"44","Sol Duc Winter Steelhead","Olympic Peninsula Steelhead",3007.94863488839,NA,3120.41180892098,2005,2009,"Olympic Peninsula Steelhead"
"45","West Twin River","Olympic Peninsula Steelhead",38.0606179989809,NA,31.7429602767592,2005,2009,"Olympic Peninsula Steelhead"
"46","Calawah Winter Steelhead","Olympic Peninsula Steelhead",3022.85961038898,NA,2750.69976573734,2010,2014,"Olympic Peninsula Steelhead"
"47","Clallam River","Olympic Peninsula Steelhead",154.759194453484,NA,162.090944385377,2010,2014,"Olympic Peninsula Steelhead"
"48","Deep Creek","Olympic Peninsula Steelhead",102.705426552734,NA,102.414715562566,2010,2014,"Olympic Peninsula Steelhead"
"49","Dickey Winter Steelhead","Olympic Peninsula Steelhead",374.724980544514,NA,357.547890891881,2010,2014,"Olympic Peninsula Steelhead"
"50","East Twin River","Olympic Peninsula Steelhead",54.2539887704427,NA,63.8099316929612,2010,2014,"Olympic Peninsula Steelhead"
"51","Goodman Creek Winter Steelhead","Olympic Peninsula Steelhead",149.559382329187,NA,NA,2010,2014,"Olympic Peninsula Steelhead"
"52","Hoh Winter Steelhead","Olympic Peninsula Steelhead",2866.40433312981,NA,2529.30336602635,2010,2014,"Olympic Peninsula Steelhead"
"53","Hoko / Little Rivers","Olympic Peninsula Steelhead",496.371498464976,NA,530.75845283012,2010,2014,"Olympic Peninsula Steelhead"
"54","Pysht / SF Pysht rivers","Olympic Peninsula Steelhead",228.179767735389,NA,244.604680505732,2010,2014,"Olympic Peninsula Steelhead"
"55","Queets Winter Steelhead (incl. Clearwater)","Olympic Peninsula Steelhead",4675.49350042086,NA,4066.78965380231,2010,2014,"Olympic Peninsula Steelhead"
"56","Quillayute-Bogachiel Winter Steelhead","Olympic Peninsula Steelhead",1902.54759684547,NA,1988.24526346671,2010,2014,"Olympic Peninsula Steelhead"
"57","Quinault Winter Steelhead","Olympic Peninsula Steelhead",3074.49692935353,NA,2750.56764749884,2010,2014,"Olympic Peninsula Steelhead"
"58","Salt Creek and Tributaries","Olympic Peninsula Steelhead",85.1554765703867,NA,86.1326563026724,2010,2014,"Olympic Peninsula Steelhead"
"59","Sol Duc Winter Steelhead","Olympic Peninsula Steelhead",3328.01719668838,NA,3070.27928735725,2010,2014,"Olympic Peninsula Steelhead"
"60","West Twin River","Olympic Peninsula Steelhead",60.8540771926137,NA,70.91186519206,2010,2014,"Olympic Peninsula Steelhead"
"61","Calawah Winter Steelhead","Olympic Peninsula Steelhead",2537.11568611037,NA,2581.54816299127,2015,2019,"Olympic Peninsula Steelhead"
"62","Clallam River","Olympic Peninsula Steelhead",125.059758034404,NA,120.215223952724,2015,2019,"Olympic Peninsula Steelhead"
"63","Deep Creek","Olympic Peninsula Steelhead",83.4868637449549,NA,79.3888590389278,2015,2019,"Olympic Peninsula Steelhead"
"64","Dickey Winter Steelhead","Olympic Peninsula Steelhead",340.514739428732,NA,346.999883917414,2015,2019,"Olympic Peninsula Steelhead"
"65","East Twin River","Olympic Peninsula Steelhead",50.3566616708148,NA,53.5808092158732,2015,2019,"Olympic Peninsula Steelhead"
"66","Goodman Creek Winter Steelhead","Olympic Peninsula Steelhead",94.7992575961128,NA,90.267059926181,2015,2019,"Olympic Peninsula Steelhead"
"67","Hoh Winter Steelhead","Olympic Peninsula Steelhead",2466.33865986162,NA,2586.05871792579,2015,2019,"Olympic Peninsula Steelhead"
"68","Hoko / Little Rivers","Olympic Peninsula Steelhead",358.414112987315,NA,341.31444071366,2015,2019,"Olympic Peninsula Steelhead"
"69","Pysht / SF Pysht rivers","Olympic Peninsula Steelhead",190.637308392525,NA,190.593975674196,2015,2019,"Olympic Peninsula Steelhead"
"70","Queets Winter Steelhead (incl. Clearwater)","Olympic Peninsula Steelhead",3377.25960915723,NA,3597.47216250347,2015,2019,"Olympic Peninsula Steelhead"
"71","Quillayute-Bogachiel Winter Steelhead","Olympic Peninsula Steelhead",1176.06833312595,NA,1116.85464328867,2015,2019,"Olympic Peninsula Steelhead"
"72","Quinault Winter Steelhead","Olympic Peninsula Steelhead",2503.45964293234,NA,2821.44960133856,2015,2019,"Olympic Peninsula Steelhead"
"73","Salt Creek and Tributaries","Olympic Peninsula Steelhead",52.6233481173097,NA,47.6638429798095,2015,2019,"Olympic Peninsula Steelhead"
"74","Sol Duc Winter Steelhead","Olympic Peninsula Steelhead",2805.68076752992,NA,2816.36420282841,2015,2019,"Olympic Peninsula Steelhead"
"75","West Twin River","Olympic Peninsula Steelhead",44.9843799802555,NA,39.6208000812955,2015,2019,"Olympic Peninsula Steelhead"
