"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"39","Steelhead (Puget Sound DPS) - Green River","Puget Sound Steelhead DPS",1074.54077141358,1074.54077141358,1044.94099425407,2005,2009,"Puget Sound Steelhead DPS"
"40","Steelhead (Puget Sound DPS) - Nisqually River","Puget Sound Steelhead DPS",481.061524874848,481.061524874848,446.07832631884,2005,2009,"Puget Sound Steelhead DPS"
"41","Steelhead (Puget Sound DPS) - Pilchuck River","Puget Sound Steelhead DPS",611.89295863201,611.89295863201,597.229349603875,2005,2009,"Puget Sound Steelhead DPS"
"42","Steelhead (Puget Sound DPS) - Puyallup River","Puget Sound Steelhead DPS",72.6130440619628,72.6130440619628,71.7319826665345,2005,2009,"Puget Sound Steelhead DPS"
"43","Steelhead (Puget Sound DPS) - Puyallup River-Carbon River","Puget Sound Steelhead DPS",271.328903225104,271.328903225104,245.537238294089,2005,2009,"Puget Sound Steelhead DPS"
"44","Steelhead (Puget Sound DPS) - Samish River & Bellingham Bay Tributaries","Puget Sound Steelhead DPS",584.299851934382,584.299851934382,534.773955291677,2005,2009,"Puget Sound Steelhead DPS"
"45","Steelhead (Puget Sound DPS) - Skagit River","Puget Sound Steelhead DPS",4871.07896925259,4871.07896925259,4676.51364084567,2005,2009,"Puget Sound Steelhead DPS"
"46","Steelhead (Puget Sound DPS) - Skokomish River","Puget Sound Steelhead DPS",282.904615935668,311.623078418549,NA,2005,2009,"Puget Sound Steelhead DPS"
"47","Steelhead (Puget Sound DPS) - Snohomish & Skykomish River","Puget Sound Steelhead DPS",1738.13823558309,2529.58855644605,NA,2005,2009,"Puget Sound Steelhead DPS"
"48","Steelhead (Puget Sound DPS) - Snoqualmie River","Puget Sound Steelhead DPS",973.929633971629,1212.06433048562,NA,2005,2009,"Puget Sound Steelhead DPS"
"49","Steelhead (Puget Sound DPS) - South Hood Canal Tributaries","Puget Sound Steelhead DPS",141.841942642406,141.841942642406,145.399812990307,2005,2009,"Puget Sound Steelhead DPS"
"50","Steelhead (Puget Sound DPS) - Stait of Juan de Fuca Independents","Puget Sound Steelhead DPS",127.437583979026,127.437583979026,117.776751310622,2005,2009,"Puget Sound Steelhead DPS"
"51","Steelhead (Puget Sound DPS) - Stillaguamish River","Puget Sound Steelhead DPS",381.136837476568,366.227496663062,NA,2005,2009,"Puget Sound Steelhead DPS"
"52","Steelhead (Puget Sound DPS) - Tolt River Summer-run","Puget Sound Steelhead DPS",71.985394796066,71.985394796066,70.433150123289,2005,2009,"Puget Sound Steelhead DPS"
"53","Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries","Puget Sound Steelhead DPS",173.771780442647,173.771780442647,166.886542239029,2005,2009,"Puget Sound Steelhead DPS"
"54","Steelhead (Puget Sound DPS) - White River","Puget Sound Steelhead DPS",200.371735337154,200.371735337154,172.911948634195,2005,2009,"Puget Sound Steelhead DPS"
"55","Steelhead (Puget Sound DPS) - Cedar River","Puget Sound Steelhead DPS",4.77409957158542,4.48776554304746,NA,2010,2014,"Puget Sound Steelhead DPS"
"56","Steelhead (Puget Sound DPS) - Eastside Hood Canal Tributaries","Puget Sound Steelhead DPS",64.4776729326315,64.4776729326315,59.9747621105601,2010,2014,"Puget Sound Steelhead DPS"
"57","Steelhead (Puget Sound DPS) - Green River","Puget Sound Steelhead DPS",727.124402544701,727.124402544701,662.155280682931,2010,2014,"Puget Sound Steelhead DPS"
"58","Steelhead (Puget Sound DPS) - Nisqually River","Puget Sound Steelhead DPS",517.978845552407,517.978845552407,477.385866283549,2010,2014,"Puget Sound Steelhead DPS"
"59","Steelhead (Puget Sound DPS) - Pilchuck River","Puget Sound Steelhead DPS",653.572383742877,653.572383742877,626.322108857034,2010,2014,"Puget Sound Steelhead DPS"
"60","Steelhead (Puget Sound DPS) - Puyallup River","Puget Sound Steelhead DPS",90.9479309324833,90.9479309324833,85.3308913504706,2010,2014,"Puget Sound Steelhead DPS"
"61","Steelhead (Puget Sound DPS) - Puyallup River-Carbon River","Puget Sound Steelhead DPS",316.037216600576,316.037216600576,290.400113654247,2010,2014,"Puget Sound Steelhead DPS"
"62","Steelhead (Puget Sound DPS) - Samish River & Bellingham Bay Tributaries","Puget Sound Steelhead DPS",783.123844806141,783.123844806141,747.811799064828,2010,2014,"Puget Sound Steelhead DPS"
"63","Steelhead (Puget Sound DPS) - Skagit River","Puget Sound Steelhead DPS",6218.17304516952,6218.17304516952,6390.94581988539,2010,2014,"Puget Sound Steelhead DPS"
"64","Steelhead (Puget Sound DPS) - Skokomish River","Puget Sound Steelhead DPS",571.583967776762,571.583967776762,533.097805518724,2010,2014,"Puget Sound Steelhead DPS"
"65","Steelhead (Puget Sound DPS) - Snohomish & Skykomish River","Puget Sound Steelhead DPS",1005.40706827699,1005.40706827699,975.434248539615,2010,2014,"Puget Sound Steelhead DPS"
"66","Steelhead (Puget Sound DPS) - Snoqualmie River","Puget Sound Steelhead DPS",725.762644355137,725.762644355137,706.249718648127,2010,2014,"Puget Sound Steelhead DPS"
"67","Steelhead (Puget Sound DPS) - South Hood Canal Tributaries","Puget Sound Steelhead DPS",75.5799559335885,75.5799559335885,69.1903584186184,2010,2014,"Puget Sound Steelhead DPS"
"68","Steelhead (Puget Sound DPS) - Stait of Juan de Fuca Independents","Puget Sound Steelhead DPS",143.457396203325,143.457396203325,151.220848900971,2010,2014,"Puget Sound Steelhead DPS"
"69","Steelhead (Puget Sound DPS) - Stillaguamish River","Puget Sound Steelhead DPS",380.831957099012,380.831957099012,385.549747819169,2010,2014,"Puget Sound Steelhead DPS"
"70","Steelhead (Puget Sound DPS) - Tolt River Summer-run","Puget Sound Steelhead DPS",93.7277413030633,93.7277413030633,108.4985146163,2010,2014,"Puget Sound Steelhead DPS"
"71","Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries","Puget Sound Steelhead DPS",146.833758183104,146.833758183104,138.489818988392,2010,2014,"Puget Sound Steelhead DPS"
"72","Steelhead (Puget Sound DPS) - White River","Puget Sound Steelhead DPS",446.620823299497,446.620823299497,513.774212288153,2010,2014,"Puget Sound Steelhead DPS"
"73","Steelhead (Puget Sound DPS) - Cedar River","Puget Sound Steelhead DPS",4.97748650859001,6.08072763069738,NA,2015,2019,"Puget Sound Steelhead DPS"
"74","Steelhead (Puget Sound DPS) - Eastside Hood Canal Tributaries","Puget Sound Steelhead DPS",53.7865820789343,53.7865820789343,53.8713387726832,2015,2019,"Puget Sound Steelhead DPS"
"75","Steelhead (Puget Sound DPS) - Green River","Puget Sound Steelhead DPS",1199.98472536968,1199.98472536968,1230.07935261452,2015,2019,"Puget Sound Steelhead DPS"
"76","Steelhead (Puget Sound DPS) - Nisqually River","Puget Sound Steelhead DPS",1325.67278794975,1325.67278794975,1367.58264216642,2015,2019,"Puget Sound Steelhead DPS"
"77","Steelhead (Puget Sound DPS) - Pilchuck River","Puget Sound Steelhead DPS",655.360255725908,655.360255725908,637.656754061443,2015,2019,"Puget Sound Steelhead DPS"
"78","Steelhead (Puget Sound DPS) - Puyallup River","Puget Sound Steelhead DPS",198.075901358057,198.075901358057,200.823722017278,2015,2019,"Puget Sound Steelhead DPS"
"79","Steelhead (Puget Sound DPS) - Puyallup River-Carbon River","Puget Sound Steelhead DPS",700.49186536328,700.49186536328,734.602792942571,2015,2019,"Puget Sound Steelhead DPS"
"80","Steelhead (Puget Sound DPS) - Samish River & Bellingham Bay Tributaries","Puget Sound Steelhead DPS",1231.80802824212,1259.14375756727,NA,2015,2019,"Puget Sound Steelhead DPS"
"81","Steelhead (Puget Sound DPS) - Skagit River","Puget Sound Steelhead DPS",7355.02327028579,7670.7588586763,NA,2015,2019,"Puget Sound Steelhead DPS"
"82","Steelhead (Puget Sound DPS) - Skokomish River","Puget Sound Steelhead DPS",944.413542531187,944.413542531187,938.169017670102,2015,2019,"Puget Sound Steelhead DPS"
"83","Steelhead (Puget Sound DPS) - Snohomish & Skykomish River","Puget Sound Steelhead DPS",724.718133799872,724.718133799872,690.3918640257,2015,2019,"Puget Sound Steelhead DPS"
"84","Steelhead (Puget Sound DPS) - Snoqualmie River","Puget Sound Steelhead DPS",513.410453991291,513.410453991291,499.892832861319,2015,2019,"Puget Sound Steelhead DPS"
"85","Steelhead (Puget Sound DPS) - South Hood Canal Tributaries","Puget Sound Steelhead DPS",92.5253950265742,92.5253950265742,91.187037321591,2015,2019,"Puget Sound Steelhead DPS"
"86","Steelhead (Puget Sound DPS) - Stait of Juan de Fuca Independents","Puget Sound Steelhead DPS",91.9413105259902,101.363316256124,NA,2015,2019,"Puget Sound Steelhead DPS"
"87","Steelhead (Puget Sound DPS) - Stillaguamish River","Puget Sound Steelhead DPS",487.112830818518,487.112830818518,486.562542275048,2015,2019,"Puget Sound Steelhead DPS"
"88","Steelhead (Puget Sound DPS) - Tolt River Summer-run","Puget Sound Steelhead DPS",46.5848755453992,46.5848755453992,39.5411949288459,2015,2019,"Puget Sound Steelhead DPS"
"89","Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries","Puget Sound Steelhead DPS",151.586817015931,153.9094549877,NA,2015,2019,"Puget Sound Steelhead DPS"
"90","Steelhead (Puget Sound DPS) - White River","Puget Sound Steelhead DPS",517.443455429249,504.397508622009,NA,2015,2019,"Puget Sound Steelhead DPS"
