"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"46","Steelhead (Middle Columbia River DPS) - South Fork John Day River","Middle Columbia River Steelhead DPS",579.384223911078,532.845829045275,637.305666053048,2005,2009,"Middle Columbia River Steelhead DPS"
"47","Steelhead (Middle Columbia River DPS) - Toppenish Creek","Middle Columbia River Steelhead DPS",467.161112052885,453.743271962208,480.76958585859,2005,2009,"Middle Columbia River Steelhead DPS"
"48","Steelhead (Middle Columbia River DPS) - Touchet River","Middle Columbia River Steelhead DPS",422.116996119346,318.294630685976,446.297969148619,2005,2009,"Middle Columbia River Steelhead DPS"
"49","Steelhead (Middle Columbia River DPS) - Umatilla River","Middle Columbia River Steelhead DPS",2563.82424571207,1981.977697223,2516.99594499182,2005,2009,"Middle Columbia River Steelhead DPS"
"50","Steelhead (Middle Columbia River DPS) - Walla Walla River","Middle Columbia River Steelhead DPS",738.118513945033,715.913763406295,733.133361700629,2005,2009,"Middle Columbia River Steelhead DPS"
"51","Steelhead (Middle Columbia River DPS) - Yakima River upper mainstem","Middle Columbia River Steelhead DPS",161.443014741406,159.234587926324,156.950672035149,2005,2009,"Middle Columbia River Steelhead DPS"
"52","Steelhead (Middle Columbia River DPS) - Deschutes River - eastside","Middle Columbia River Steelhead DPS",1144.05957920721,980.837703822467,1122.75239702547,2010,2014,"Middle Columbia River Steelhead DPS"
"53","Steelhead (Middle Columbia River DPS) - Deschutes River - westside","Middle Columbia River Steelhead DPS",801.54047098725,750.003328263512,780.745661584388,2010,2014,"Middle Columbia River Steelhead DPS"
"54","Steelhead (Middle Columbia River DPS) - Fifteenmile Creek Winter-run","Middle Columbia River Steelhead DPS",482.685944698452,452.941902965813,497.114870723297,2010,2014,"Middle Columbia River Steelhead DPS"
"55","Steelhead (Middle Columbia River DPS) - John Day River Lower Mainstem Tributaries","Middle Columbia River Steelhead DPS",2394.04951236982,2099.72591992859,2299.57118178699,2010,2014,"Middle Columbia River Steelhead DPS"
"56","Steelhead (Middle Columbia River DPS) - John Day River Upper Mainstem","Middle Columbia River Steelhead DPS",1091.25986555008,1069.39012562867,1107.79167643384,2010,2014,"Middle Columbia River Steelhead DPS"
"57","Steelhead (Middle Columbia River DPS) - Klickitat River","Middle Columbia River Steelhead DPS",1679.62504627776,1679.62504627776,1358.2414874444,2010,2014,"Middle Columbia River Steelhead DPS"
"58","Steelhead (Middle Columbia River DPS) - Middle Fork John Day River","Middle Columbia River Steelhead DPS",4410.13766324292,4321.75489873601,4864.16348459576,2010,2014,"Middle Columbia River Steelhead DPS"
"59","Steelhead (Middle Columbia River DPS) - Naches River","Middle Columbia River Steelhead DPS",1859.16927635818,1817.23999168999,1922.68635083899,2010,2014,"Middle Columbia River Steelhead DPS"
"60","Steelhead (Middle Columbia River DPS) - North Fork John Day River","Middle Columbia River Steelhead DPS",2808.26561677211,2751.98567776959,2879.44824719469,2010,2014,"Middle Columbia River Steelhead DPS"
"61","Steelhead (Middle Columbia River DPS) - Rock Creek","Middle Columbia River Steelhead DPS",375.030671240518,375.030671240518,395.513914309442,2010,2014,"Middle Columbia River Steelhead DPS"
"62","Steelhead (Middle Columbia River DPS) - Satus Creek","Middle Columbia River Steelhead DPS",1539.1975925869,1507.09086267385,1608.04864939878,2010,2014,"Middle Columbia River Steelhead DPS"
