"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"51","Samish Coho-","Puget Sound-Strait of Georgia Coho",2347.35027276786,NA,NA,2005,2009,"Puget Sound-Strait of Georgia Coho"
"52","Sequim Bay Coho-","Puget Sound-Strait of Georgia Coho",98.1531404379443,98.1531404379443,77.2868138071035,2005,2009,"Puget Sound-Strait of Georgia Coho"
"53","Skagit Coho-","Puget Sound-Strait of Georgia Coho",32084.0983696405,NA,26957.4912268224,2005,2009,"Puget Sound-Strait of Georgia Coho"
"54","Snohomish Coho-","Puget Sound-Strait of Georgia Coho",81504.2730018253,NA,80880.9369674732,2005,2009,"Puget Sound-Strait of Georgia Coho"
"55","South Fork Skykomish Coho-","Puget Sound-Strait of Georgia Coho",16518.5318882821,16518.5318882821,16771.1124001749,2005,2009,"Puget Sound-Strait of Georgia Coho"
"56","Stillaguamish Coho-","Puget Sound-Strait of Georgia Coho",20969.457152149,NA,18863.2185123922,2005,2009,"Puget Sound-Strait of Georgia Coho"
"57","White River (Puyallup) Coho-","Puget Sound-Strait of Georgia Coho",8729.23281803911,8729.23281803911,10181.7219951463,2005,2009,"Puget Sound-Strait of Georgia Coho"
"58","Chambers Creek Coho-","Puget Sound-Strait of Georgia Coho",54.1182487524523,NA,47.2728807947677,2010,2014,"Puget Sound-Strait of Georgia Coho"
"59","Chimacum Creek Coho-","Puget Sound-Strait of Georgia Coho",524.583521898736,524.583521898736,552.722320502396,2010,2014,"Puget Sound-Strait of Georgia Coho"
"60","Deep South Sound Tribs Coho-","Puget Sound-Strait of Georgia Coho",3283.22772110754,NA,NA,2010,2014,"Puget Sound-Strait of Georgia Coho"
"61","Deschutes Coho-","Puget Sound-Strait of Georgia Coho",556.642740943608,556.642740943608,438.660268713703,2010,2014,"Puget Sound-Strait of Georgia Coho"
"62","Discovery Bay Coho-","Puget Sound-Strait of Georgia Coho",1670.87014915217,NA,1645.19681504053,2010,2014,"Puget Sound-Strait of Georgia Coho"
"63","East Kitsap Coho-","Puget Sound-Strait of Georgia Coho",3556.75107869432,2207.71949015899,3348.86499665274,2010,2014,"Puget Sound-Strait of Georgia Coho"
"64","Green River/Soos Creek Coho-","Puget Sound-Strait of Georgia Coho",2788.87670227254,NA,3267.12547295787,2010,2014,"Puget Sound-Strait of Georgia Coho"
"65","Morse Creek Coho-","Puget Sound-Strait of Georgia Coho",545.547904576351,545.547904576351,529.741538970221,2010,2014,"Puget Sound-Strait of Georgia Coho"
"66","Nisqually Coho-","Puget Sound-Strait of Georgia Coho",640.252468991794,NA,435.900525507821,2010,2014,"Puget Sound-Strait of Georgia Coho"
"67","Nooksack Coho-","Puget Sound-Strait of Georgia Coho",977.32864804523,NA,NA,2010,2014,"Puget Sound-Strait of Georgia Coho"
"68","Northeast Hood Canal Coho-","Puget Sound-Strait of Georgia Coho",912.494313922751,857.490087803411,680.227585668766,2010,2014,"Puget Sound-Strait of Georgia Coho"
"69","Quilcene/Dabob Bays Coho-","Puget Sound-Strait of Georgia Coho",368.482847669917,335.793830009227,378.628699097469,2010,2014,"Puget Sound-Strait of Georgia Coho"
"70","Samish Coho-","Puget Sound-Strait of Georgia Coho",1990.01736290368,NA,NA,2010,2014,"Puget Sound-Strait of Georgia Coho"
"71","Sequim Bay Coho-","Puget Sound-Strait of Georgia Coho",124.929916612939,124.929916612939,142.945499668575,2010,2014,"Puget Sound-Strait of Georgia Coho"
"72","Skagit Coho-","Puget Sound-Strait of Georgia Coho",43890.8065924,NA,47802.471345135,2010,2014,"Puget Sound-Strait of Georgia Coho"
"73","Snohomish Coho-","Puget Sound-Strait of Georgia Coho",82485.056507959,NA,84181.30882416,2010,2014,"Puget Sound-Strait of Georgia Coho"
"74","South Fork Skykomish Coho-","Puget Sound-Strait of Georgia Coho",17618.5301515017,17618.5301515017,16065.440694631,2010,2014,"Puget Sound-Strait of Georgia Coho"
"75","Stillaguamish Coho-","Puget Sound-Strait of Georgia Coho",29082.083943677,NA,37480.5110582164,2010,2014,"Puget Sound-Strait of Georgia Coho"
"76","White River (Puyallup) Coho-","Puget Sound-Strait of Georgia Coho",13934.8573826619,13934.8573826619,10744.617536871,2010,2014,"Puget Sound-Strait of Georgia Coho"
"77","Chambers Creek Coho-","Puget Sound-Strait of Georgia Coho",22.1713631113258,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"78","Chimacum Creek Coho-","Puget Sound-Strait of Georgia Coho",186.873711071997,180.673258046865,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"79","Deep South Sound Tribs Coho-","Puget Sound-Strait of Georgia Coho",2909.32416075997,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"80","Deschutes Coho-","Puget Sound-Strait of Georgia Coho",405.516665252878,378.77422495009,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"81","Discovery Bay Coho-","Puget Sound-Strait of Georgia Coho",1020.41848388612,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"82","East Kitsap Coho-","Puget Sound-Strait of Georgia Coho",2034.86444036355,966.120186416785,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"83","Green River/Soos Creek Coho-","Puget Sound-Strait of Georgia Coho",1196.94630525182,NA,1011.81003951118,2015,2019,"Puget Sound-Strait of Georgia Coho"
"84","Morse Creek Coho-","Puget Sound-Strait of Georgia Coho",393.58103236984,393.58103236984,327.617187156313,2015,2019,"Puget Sound-Strait of Georgia Coho"
"85","Nisqually Coho-","Puget Sound-Strait of Georgia Coho",284.890424504375,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"86","Nooksack Coho-","Puget Sound-Strait of Georgia Coho",689.546311928009,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"87","Northeast Hood Canal Coho-","Puget Sound-Strait of Georgia Coho",457.143892448156,444.219157840331,468.918100334968,2015,2019,"Puget Sound-Strait of Georgia Coho"
"88","Quilcene/Dabob Bays Coho-","Puget Sound-Strait of Georgia Coho",167.779962873487,213.176954755475,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"89","Samish Coho-","Puget Sound-Strait of Georgia Coho",1038.77444952306,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"90","Sequim Bay Coho-","Puget Sound-Strait of Georgia Coho",58.7963305302589,58.7963305302589,43.9872253553413,2015,2019,"Puget Sound-Strait of Georgia Coho"
"91","Skagit Coho-","Puget Sound-Strait of Georgia Coho",19405.2498814617,NA,15819.1008809007,2015,2019,"Puget Sound-Strait of Georgia Coho"
"92","Snohomish Coho-","Puget Sound-Strait of Georgia Coho",35532.513986049,NA,29710.0929600151,2015,2019,"Puget Sound-Strait of Georgia Coho"
"93","South Fork Skykomish Coho-","Puget Sound-Strait of Georgia Coho",7968.57841013448,8010.28994992549,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
"94","Stillaguamish Coho-","Puget Sound-Strait of Georgia Coho",13067.814101051,NA,9283.88396013207,2015,2019,"Puget Sound-Strait of Georgia Coho"
"95","White River (Puyallup) Coho-","Puget Sound-Strait of Georgia Coho",12793.1919451558,12001.4197601008,NA,2015,2019,"Puget Sound-Strait of Georgia Coho"
