"","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU"
"11",2005,7071.26292348691,6740.66965171028,4189.46870561103,11719.2892522562,4617.00026773514,10613.4307753943,7071.26292348691,4189.46870561103,11719.2892522562,4617.00026773514,10613.4307753943,5963,"Steelhead Salmon (Upper Willamette River)"
"12",2006,6558.41000422891,6309.32801271967,3822.7211205709,10725.7609376957,4239.82537323712,9655.03774496615,6558.41000422891,3822.7211205709,10725.7609376957,4239.82537323712,9655.03774496615,6404,"Steelhead Salmon (Upper Willamette River)"
"13",2007,5792.56405638569,5517.96027991762,3374.07133103926,9514.83783158645,3735.47056999309,8591.62347904218,5792.56405638569,3374.07133103926,9514.83783158645,3735.47056999309,8591.62347904218,5497,"Steelhead Salmon (Upper Willamette River)"
"14",2008,5459.20571584782,5362.0866009269,3126.63466040982,8738.90798424038,3449.34325263526,7913.96492157967,5459.20571584782,3126.63466040982,8738.90798424038,3449.34325263526,7913.96492157967,5442,"Steelhead Salmon (Upper Willamette River)"
"15",2009,4166.97871299859,3867.91113180055,2272.73261681365,7628.66286903149,2426.88784256733,6888.23473917931,4166.97871299859,2272.73261681365,7628.66286903149,2426.88784256733,6888.23473917931,2813,"Steelhead Salmon (Upper Willamette River)"
"16",2010,6458.77803007224,6315.46061457581,3593.24669260421,10431.6132938642,3974.83836177737,9463.62695447402,6458.77803007224,3593.24669260421,10431.6132938642,3974.83836177737,9463.62695447402,7337,"Steelhead Salmon (Upper Willamette River)"
"17",2011,7049.38740472762,6995.4691510111,3886.07034494811,11122.33366686,4289.03022113955,10110.1898774939,7049.38740472762,3886.07034494811,11122.33366686,4289.03022113955,10110.1898774939,7441,"Steelhead Salmon (Upper Willamette River)"
"18",2012,6986.95455182217,6962.7807973129,3777.10442228462,10915.9662109101,4164.21547641614,10015.4775920566,6986.95455182217,3777.10442228462,10915.9662109101,4164.21547641614,10015.4775920566,7616,"Steelhead Salmon (Upper Willamette River)"
"19",2013,5427.13785816616,5205.42128490796,3207.38023379984,8852.01997907298,3526.76195068214,8020.95284145229,5427.13785816616,3207.38023379984,8852.01997907298,3526.76195068214,8020.95284145229,4944,"Steelhead Salmon (Upper Willamette River)"
"20",2014,5137.63695257823,4983.78624884496,2962.82632724085,8333.52424254122,3279.72884482683,7549.79539483187,5137.63695257823,2962.82632724085,8333.52424254122,3279.72884482683,7549.79539483187,5349,"Steelhead Salmon (Upper Willamette River)"
"21",2015,4585.3986739395,4521.69014850223,2591.77889958342,7326.33643019589,2864.14233605293,6631.96640788452,4585.3986739395,2591.77889958342,7326.33643019589,2864.14233605293,6631.96640788452,4508,"Steelhead Salmon (Upper Willamette River)"
"22",2016,4250.97655469367,4178.9369121155,2206.54324148268,6664.75643778087,2450.23103406647,6249.92710179548,4250.97655469367,2206.54324148268,6664.75643778087,2450.23103406647,6249.92710179548,5778,"Steelhead Salmon (Upper Willamette River)"
"23",2017,1723.18346105869,1523.47210212451,762.469652212114,3787.69272113944,808.474136057998,3355.58225899039,1723.18346105869,762.469652212114,3787.69272113944,808.474136057998,3355.58225899039,822,"Steelhead Salmon (Upper Willamette River)"
"24",2018,2204.62762902823,2020.58819910954,1265.19829477537,4019.23957680254,1392.94772061273,3581.71729829861,2204.62762902823,1265.19829477537,4019.23957680254,1392.94772061273,3581.71729829861,1829,"Steelhead Salmon (Upper Willamette River)"
"25",2019,3285.35746803821,3225.00454759939,1811.68154425447,5302.50406792192,2009.22657539531,4784.66126484408,3285.35746803821,1811.68154425447,5302.50406792192,2009.22657539531,4784.66126484408,3202,"Steelhead Salmon (Upper Willamette River)"
"26",2020,4633.11343088776,4566.32131563865,2115.8735568191,7894.19323637495,2425.62112724875,7130.28812996167,NA,NA,NA,NA,NA,5510,"Steelhead Salmon (Upper Willamette River)"
