"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"84","Hammersley Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",26798.7010509811,26798.7010509811,24138.2791926855,2005,2009,"Puget Sound-Strait of Georgia Chum"
"85","Henderson Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",269.705546556375,269.705546556375,264.11323449026,2005,2009,"Puget Sound-Strait of Georgia Chum"
"86","Johns/Mill Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",7641.75713249564,7641.75713249564,7777.65856886437,2005,2009,"Puget Sound-Strait of Georgia Chum"
"87","Mainstem Skagit Fall Chum-","Puget Sound-Strait of Georgia Chum",34808.766639369,34808.766639369,33247.0263538135,2005,2009,"Puget Sound-Strait of Georgia Chum"
"88","Nisqually Winter Chum-","Puget Sound-Strait of Georgia Chum",37356.1988692633,37356.1988692633,33854.2646724283,2005,2009,"Puget Sound-Strait of Georgia Chum"
"89","Nooksack Fall Chum-","Puget Sound-Strait of Georgia Chum",20479.660997058,20479.660997058,19055.4064192499,2005,2009,"Puget Sound-Strait of Georgia Chum"
"90","Northeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",1946.76846654408,1946.76846654408,1487.06314633316,2005,2009,"Puget Sound-Strait of Georgia Chum"
"91","Puyallup/Carbon Fall Chum-","Puget Sound-Strait of Georgia Chum",1979.66952588959,1979.66952588959,1608.27976343361,2005,2009,"Puget Sound-Strait of Georgia Chum"
"92","Quilcene Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1827.95380888003,NA,1639.06855054965,2005,2009,"Puget Sound-Strait of Georgia Chum"
"93","Samish/Independents Fall Chum-","Puget Sound-Strait of Georgia Chum",561.304072712224,NA,NA,2005,2009,"Puget Sound-Strait of Georgia Chum"
"94","Sinclair Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",2415.09147807252,2415.09147807252,2149.1225332996,2005,2009,"Puget Sound-Strait of Georgia Chum"
"95","Skookum Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",4212.76663367845,4212.76663367845,4154.8194336809,2005,2009,"Puget Sound-Strait of Georgia Chum"
