"","X","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU","SPECIES"
"270",24,2018,12863.4043160446,12417.0619184131,7251.16555726492,21067.4883813956,7689.60054358386,19490.1914331838,12863.4043160446,7251.16555726492,21067.4883813956,7689.60054358386,19490.1914331838,8153,"Deschutes River Summer-Fall-run Chinook Salmon","Chinook"
"271",25,2019,20922.7159766888,19671.1699684518,11521.9980895771,35826.4835098161,12563.8490693388,33788.5200924458,20922.7159766888,11521.9980895771,35826.4835098161,12563.8490693388,33788.5200924458,35872,"Deschutes River Summer-Fall-run Chinook Salmon","Chinook"
"272",26,2020,16979.0905818701,16345.2350829115,9930.01761232166,27487.5166163999,10881.4085706079,25117.9720064852,16979.0905818701,9930.01761232166,27487.5166163999,10881.4085706079,25117.9720064852,14406,"Deschutes River Summer-Fall-run Chinook Salmon","Chinook"
"273",1,1995,11117.6083614664,10550.9161285464,5817.7532141032,19713.9976133249,6446.8830224595,17577.9250550082,9374.32321716471,4956.77493449543,16524.4923404277,5482.15890190865,14765.8972208275,9757,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"274",2,1996,15195.9223282976,14710.3989204573,7524.90307087468,25593.7745870103,8403.07295089021,23578.0668987922,13356.0759448313,6665.53382976595,22407.2062780011,7437.70907728743,20651.7885323317,20682,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"275",3,1997,9347.70344716535,9033.20963085474,5303.82378897429,15310.7625484618,5808.09226387378,13975.3561671129,6826.10604781495,3939.53453250512,11051.3286107806,4310.52267076647,10096.8423538141,9264,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"276",4,1998,5896.95268759749,5571.19159254973,3478.98711395439,10090.5043194737,3752.73215612355,9109.59821345676,4068.52485116797,2473.18272680283,6783.17378264906,2659.28795034739,6147.92844401617,4552,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"277",5,1999,5428.81702720985,5147.99334578214,3129.97829624041,9390.83385235144,3397.36884811354,8432.86353045572,2966.09606510026,1658.23676762729,5207.35981712009,1810.7966398451,4679.03258214489,4386,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"278",6,2000,8679.96466603099,8375.72704793642,5037.93466028427,14172.0837062369,5502.89478419161,12871.8046369778,5610.42573257358,3209.83408468414,9235.60158178148,3510.16732669261,8383.96520374863,8788,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"279",7,2001,15068.4526864231,14562.6269275588,9062.19262857264,23963.1829503664,9867.93956806925,21874.8219240967,8283.366495081,4857.16603314178,13495.2633566114,5306.86409114513,12258.2243254858,15224,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"280",8,2002,20709.9362135076,19860.2729811638,12799.9352371647,33346.2896583392,13764.5479608182,30431.0675596457,12481.1736809033,7722.35004739104,20074.9641459106,8301.84829954462,18326.1715310544,17609,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"281",9,2003,37997.625966421,37055.2053260921,21664.7683504824,60007.7955921638,23727.4495010752,55305.0203528485,28167.1165248714,15868.414927342,44858.2809127298,17405.8459294481,41305.8529630172,41925,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"282",10,2004,54989.7189846571,53480.3126080369,28498.4853419838,90464.0463970246,31563.8458129655,83536.5917184496,44795.4502787796,22673.6079643941,74990.1232752261,25219.8563307906,69006.9248348587,78845,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"283",11,2005,30959.5849095342,29717.9631185172,19259.8571732587,49410.8313399392,20723.4469657289,45269.8002324022,21432.9072634927,13246.9717728874,34531.5358252637,14247.9034736954,31600.6651832254,24930,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"284",12,2006,30336.8655775414,29669.5367825164,17881.8907597216,47224.5612004175,19486.8190744677,43600.7969835571,24419.374801435,14410.5561672387,37972.1279377687,15703.51304339,35065.0689893882,34599,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"285",13,2007,17203.2383639468,16455.9865595983,10503.2701106215,28050.1119360216,11343.2401718333,25562.3297494841,15217.0166042797,9327.71217273287,24729.6962476007,10056.1523799572,22556.1174089916,13758,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"286",14,2008,17485.6995775027,16993.9468913717,10587.4213479392,27409.2142012701,11482.6235012842,25185.8049133755,15302.8583136247,9255.60520404357,24003.9207249489,10034.7935439684,22059.0860771731,18561,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"287",15,2009,14995.8472260422,14377.1466237992,9340.36322358212,24130.8107081796,10031.9771986557,22061.978378735,11806.0991275378,7206.03804230403,19482.4577265782,7768.56128719727,17697.3318704328,12265,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"288",16,2010,20091.2088660081,19608.2024611818,12375.7078570199,30851.1596900926,13410.1717200722,28354.3102751001,16333.2122324511,9982.58806784671,25556.976874781,10801.5943744058,23362.364289125,21712,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"289",17,2011,16980.7766467348,16202.0863902382,10493.400111808,27819.946335497,11278.1551819821,25430.4895278662,14610.5350032875,8919.89821651769,24283.8853674969,9565.18390503934,22149.9319512046,12589,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"290",18,2012,30557.8970849206,29899.3960711823,18210.1380558751,47273.1512841204,19754.8109125266,43618.6527614536,26421.145023281,15615.3111477967,41081.485333742,16966.5379752714,37895.782215166,36169,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"291",19,2013,37314.1841385186,36399.0419218063,22817.1578470852,57856.3572246865,24712.7821191511,53254.5172572904,32658.8749358496,19921.0644616609,50940.0845698578,21571.1953725628,46749.514804545,37345,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"292",20,2014,38113.2760523505,36830.6812399556,23276.009900995,60399.59469336,25178.0875254344,55252.565456008,37068.9016001665,22593.7448853896,58796.3068475662,24456.5758659294,53766.0252967677,35207,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"293",21,2015,48232.8206063093,46914.4900573273,28675.1160512428,76227.282329983,31254.9391900712,69879.6178883461,46303.5077820569,27528.1114091931,73178.1910367836,30004.7416224684,67084.4331728122,48176,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"294",22,2016,51418.4598930022,50134.0831538507,28337.829940161,82625.4762947624,31346.69631307,75795.3556417988,50741.5329709627,27929.4539000057,81578.7873559582,30906.5984413816,74894.7519640941,57011,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"295",23,2017,39961.1150559059,38382.1717233082,19770.747268737,68404.4217349858,21926.0455140211,63318.9316871059,38397.768594609,19017.171570263,65700.5587435106,21090.6129328251,60814.5620052111,57768,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"296",24,2018,17247.992336394,16443.9489543292,9955.21556634148,29289.9861617601,10783.6117643397,26402.7525538506,16482.1749815062,9532.23050381489,27953.6326490578,10327.0241104129,25212.7958413594,14435,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"297",25,2019,14779.5615812795,13882.5510337391,8490.1237710954,26069.4111664395,9243.62815589501,23294.6278269826,14561.5163589907,8373.38658333088,25647.8869278584,9116.97105346799,22919.0852522461,12412,"Hood Canal Summer-run Chum Salmon ESU","Chum"
"298",1,1995,442.682308850508,363.413161923449,110.533167812326,1238.91837604086,133.937883192716,1007.1741389969,442.682308850508,110.533167812326,1238.91837604086,133.937883192716,1007.1741389969,273,"Lake Pleasant Sockeye","Sockeye"
"299",2,1996,602.362006699199,507.499688049603,158.633087755342,1593.23827601703,191.738526377888,1323.2218922681,602.362006699199,158.633087755342,1593.23827601703,191.738526377888,1323.2218922681,1445,"Lake Pleasant Sockeye","Sockeye"
"300",3,1997,283.031482724865,226.119822080833,59.5382649237256,822.43619275959,71.3317932829097,685.284567678196,283.031482724865,59.5382649237256,822.43619275959,71.3317932829097,685.284567678196,69,"Lake Pleasant Sockeye","Sockeye"
"301",4,1998,330.470506825615,272.256122514188,75.3304053405996,907.354222680408,91.0976902857514,759.701559016362,330.470506825615,75.3304053405996,907.354222680408,91.0976902857514,759.701559016362,105,"Lake Pleasant Sockeye","Sockeye"
"302",5,1999,775.781932452672,681.213928636692,243.103706054495,1873.49142239325,290.262697847609,1575.95139188351,775.781932452672,243.103706054495,1873.49142239325,290.262697847609,1575.95139188351,952,"Lake Pleasant Sockeye","Sockeye"
"303",6,2000,1562.34670983046,1240.52300836582,370.951025746379,4426.7097773252,441.084795785944,3710.13614901952,1562.34670983046,370.951025746379,4426.7097773252,441.084795785944,3710.13614901952,3337,"Lake Pleasant Sockeye","Sockeye"
"304",7,2001,1180.36571628219,1003.92099591405,375.274791087206,3018.15617084641,437.915866420909,2491.63207112363,1180.36571628219,375.274791087206,3018.15617084641,437.915866420909,2491.63207112363,854,"Lake Pleasant Sockeye","Sockeye"
"305",8,2002,1576.73162212929,1301.95207845836,407.755993266095,4394.61132615114,482.019032444256,3568.85375124359,1576.73162212929,407.755993266095,4394.61132615114,482.019032444256,3568.85375124359,2631,"Lake Pleasant Sockeye","Sockeye"
"306",9,2003,1051.75289174549,914.122299531804,339.323474515743,2599.30576735287,399.135993082667,2186.71700845209,1051.75289174549,339.323474515743,2599.30576735287,399.135993082667,2186.71700845209,1055,"Lake Pleasant Sockeye","Sockeye"
"307",10,2004,709.681984328889,620.654914672468,234.66915981661,1702.31929604836,277.0760319691,1431.02013151247,709.681984328889,234.66915981661,1702.31929604836,277.0760319691,1431.02013151247,497,"Lake Pleasant Sockeye","Sockeye"
"308",11,2005,640.658605547542,570.791605793385,206.736038945783,1497.91454099185,247.951491485209,1259.55159058172,640.658605547542,206.736038945783,1497.91454099185,247.951491485209,1259.55159058172,665,"Lake Pleasant Sockeye","Sockeye"
"309",12,2006,465.926391196199,410.651648501402,141.44526325116,1117.67515721534,170.527373178095,944.942841921143,465.926391196199,141.44526325116,1117.67515721534,170.527373178095,944.942841921143,345,"Lake Pleasant Sockeye","Sockeye"
"310",13,2007,362.832300927216,302.754521102313,94.614541390058,951.285616791248,111.855728651401,807.956477837943,362.832300927216,94.614541390058,951.285616791248,111.855728651401,807.956477837943,137,"Lake Pleasant Sockeye","Sockeye"
"311",14,2008,472.099574484568,412.884800707315,142.919474788245,1144.67942275664,171.320443717938,967.563161046405,472.099574484568,142.919474788245,1144.67942275664,171.320443717938,967.563161046405,349,"Lake Pleasant Sockeye","Sockeye"
"312",15,2009,654.427168963622,576.83652401124,215.283078588185,1563.87145821955,255.875634016542,1303.84637873913,654.427168963622,215.283078588185,1563.87145821955,255.875634016542,1303.84637873913,510,"Lake Pleasant Sockeye","Sockeye"
"313",16,2010,1051.13536677033,911.233010321474,325.388054682896,2574.87383425166,384.820028381351,2178.99551115039,1051.13536677033,325.388054682896,2574.87383425166,384.820028381351,2178.99551115039,1381,"Lake Pleasant Sockeye","Sockeye"
"314",17,2011,1221.41848599963,1042.02345819188,370.54257529976,3101.37497219121,438.622065440903,2600.48482760838,1221.41848599963,370.54257529976,3101.37497219121,438.622065440903,2600.48482760838,1418,"Lake Pleasant Sockeye","Sockeye"
"315",18,2012,1217.19527897544,1042.90114582204,371.443357441579,3132.97393747135,437.660749056026,2605.95562206473,1217.19527897544,371.443357441579,3132.97393747135,437.660749056026,2605.95562206473,1353,"Lake Pleasant Sockeye","Sockeye"
"316",19,2013,1069.38473982767,927.723859664749,336.770180195535,2630.21405512954,395.901751904785,2199.57484210701,1069.38473982767,336.770180195535,2630.21405512954,395.901751904785,2199.57484210701,1251,"Lake Pleasant Sockeye","Sockeye"
"317",20,2014,747.525934256779,652.73173023289,245.93971384699,1822.32427482295,291.104134863871,1507.93925459161,747.525934256779,245.93971384699,1822.32427482295,291.104134863871,1507.93925459161,548,"Lake Pleasant Sockeye","Sockeye"
"318",21,2015,638.468921163255,555.728342565276,209.641121144986,1537.44235664504,248.656932631389,1291.23333530774,638.468921163255,209.641121144986,1537.44235664504,248.656932631389,1291.23333530774,398,"Lake Pleasant Sockeye","Sockeye"
"319",22,2016,796.048258509562,688.875019899689,239.871635161127,1983.81431779538,286.152126559323,1668.2418632527,796.048258509562,239.871635161127,1983.81431779538,286.152126559323,1668.2418632527,1305,"Lake Pleasant Sockeye","Sockeye"
"320",23,2017,537.804823777464,474.636537405256,166.886105069662,1275.38632114885,200.395278234741,1076.01641394546,537.804823777464,166.886105069662,1275.38632114885,200.395278234741,1076.01641394546,661,"Lake Pleasant Sockeye","Sockeye"
"321",24,2018,276.036233334139,216.052765317622,46.8160806998343,845.378587999732,56.2726697771322,694.663062550131,276.036233334139,46.8160806998343,845.378587999732,56.2726697771322,694.663062550131,45,"Lake Pleasant Sockeye","Sockeye"
"322",25,2019,417.074495591635,352.648452438856,121.806105185611,1082.28710638662,144.29843507793,897.520392497829,417.074495591635,121.806105185611,1082.28710638662,144.29843507793,897.520392497829,300,"Lake Pleasant Sockeye","Sockeye"
"323",26,2020,796.764180308613,654.852161971621,169.981770543495,2220.29883549613,213.021119117183,1816.21178090014,796.764180308613,169.981770543495,2220.29883549613,213.021119117183,1816.21178090014,1253,"Lake Pleasant Sockeye","Sockeye"
"324",1,1995,6069.04809575753,5245.84896500264,1776.83799810496,15175.3080728484,2131.44656176583,12675.2164314669,NA,NA,NA,NA,NA,4474,"Lake Wenatchee Sockeye","Sockeye"
"325",2,1996,7041.57919451866,6289.02242854393,2426.72059118926,16014.9095797592,2873.153589462,13670.8423028109,NA,NA,NA,NA,NA,7759,"Lake Wenatchee Sockeye","Sockeye"
"326",3,1997,7470.02261756709,6771.00780328589,2699.22165568502,16423.9840644827,3161.60787499662,14109.8273835161,NA,NA,NA,NA,NA,9714,"Lake Wenatchee Sockeye","Sockeye"
"327",4,1998,6331.6513816322,5763.70407362985,2165.97149927297,13853.1838877333,2570.05159316337,11977.7526945089,NA,NA,NA,NA,NA,4204,"Lake Wenatchee Sockeye","Sockeye"
"328",5,1999,5961.42852363433,5403.93968040944,1379.90475168029,13875.9407121005,1739.625171201,12015.7479383173,NA,NA,NA,NA,NA,1172,"Lake Wenatchee Sockeye","Sockeye"
"329",6,2000,12129.1206332639,10749.1622528333,4522.02310863487,27383.9941205819,5250.64453039171,23639.1497433124,NA,NA,NA,NA,NA,20930,"Lake Wenatchee Sockeye","Sockeye"
"330",7,2001,17896.2821382715,15043.8690954514,6060.54973383111,45875.2996107477,7031.89672860782,38106.463248255,NA,NA,NA,NA,NA,32633,"Lake Wenatchee Sockeye","Sockeye"
"331",8,2002,17572.798434834,15296.4519815443,6440.06427148993,42227.6483634909,7426.98994808071,35430.3342392861,NA,NA,NA,NA,NA,27822,"Lake Wenatchee Sockeye","Sockeye"
"332",9,2003,13031.0081912329,11858.6543348891,4720.16379834218,28497.8933405915,5508.65286569409,24468.6954139591,NA,NA,NA,NA,NA,5074,"Lake Wenatchee Sockeye","Sockeye"
"333",10,2004,17811.6053104882,15529.1335656467,6638.90954105967,42047.0077665455,7682.09888745232,35967.552598569,NA,NA,NA,NA,NA,33167,"Lake Wenatchee Sockeye","Sockeye"
"334",11,2005,14979.7100685678,13612.9578300877,5684.15113713486,32549.2561552849,6654.50131094663,28117.4229731041,NA,NA,NA,NA,NA,14218,"Lake Wenatchee Sockeye","Sockeye"
"335",12,2006,12551.2189326231,11559.1834398832,4431.08729881353,26648.0817481497,5248.65372857439,23124.2528473448,NA,NA,NA,NA,NA,9658,"Lake Wenatchee Sockeye","Sockeye"
"336",13,2007,11050.1027063803,10029.5637360902,2890.66659384254,25297.3366998681,3454.2369092291,21952.6024153833,NA,NA,NA,NA,NA,2607,"Lake Wenatchee Sockeye","Sockeye"
"337",14,2008,18174.858480514,16611.5774799171,6896.3860923846,38850.4401247758,8042.42972642805,33469.581448147,NA,NA,NA,NA,NA,28340,"Lake Wenatchee Sockeye","Sockeye"
"338",15,2009,20893.5741694293,19025.1105272284,7950.90348601801,45052.1322986869,9329.21619447546,38389.6928213255,NA,NA,NA,NA,NA,16034,"Lake Wenatchee Sockeye","Sockeye"
"339",16,2010,27814.1711862098,24993.5473976107,10716.7084978636,61575.1698576734,12463.33452605,52525.9008260838,NA,NA,NA,NA,NA,35821,"Lake Wenatchee Sockeye","Sockeye"
"340",17,2011,29463.0727134039,26567.2173292997,11381.2865758026,63804.056380722,13250.2797423721,54928.8188217113,NA,NA,NA,NA,NA,18634,"Lake Wenatchee Sockeye","Sockeye"
"341",18,2012,42050.7197898575,36729.6001191292,15622.715139578,98340.1169813858,17885.743036866,83484.2592291249,NA,NA,NA,NA,NA,66520,"Lake Wenatchee Sockeye","Sockeye"
"342",19,2013,41891.796976619,37107.9691854737,16292.8677076014,94953.2415198578,18571.5695428439,80364.9732273071,NA,NA,NA,NA,NA,29015,"Lake Wenatchee Sockeye","Sockeye"
"343",20,2014,56042.2287731789,48332.8745733831,19452.0991959159,135715.4572839,22202.3148555567,114877.619419255,NA,NA,NA,NA,NA,99898,"Lake Wenatchee Sockeye","Sockeye"
"344",21,2015,50339.9988795024,44399.3236662872,18667.4935951532,116902.495528317,21432.3521228588,99022.0982016185,NA,NA,NA,NA,NA,51410,"Lake Wenatchee Sockeye","Sockeye"
"345",22,2016,47120.392683931,41570.7922538538,17125.6071361464,108589.265669024,19927.8691215065,92088.2130383287,47120.392683931,17125.6071361464,108589.265669024,19927.8691215065,92088.2130383287,73697,"Lake Wenatchee Sockeye","Sockeye"
"346",23,2017,32244.3874838412,29274.4686644184,11759.1893321813,70085.7322223223,13786.864540695,60369.500121533,32244.3874838412,11759.1893321813,70085.7322223223,13786.864540695,60369.500121533,23854,"Lake Wenatchee Sockeye","Sockeye"
"347",24,2018,25585.8636942128,22784.7188061977,8044.00007685594,59002.3341779789,9614.50882620261,50597.6021155489,25585.8636942128,8044.00007685594,59002.3341779789,9614.50882620261,50597.6021155489,13960,"Lake Wenatchee Sockeye","Sockeye"
"348",25,2019,24131.2986119032,20752.4684221735,6697.25586245505,60613.0387170739,7927.95493281062,51267.0388286354,24131.2986119032,6697.25586245505,60613.0387170739,7927.95493281062,51267.0388286354,8877,"Lake Wenatchee Sockeye","Sockeye"
"349",26,2020,34464.8979338089,29782.5940133099,9708.0868976098,86390.1568483497,11719.6213979381,72336.5107694891,34464.8979338089,9708.0868976098,86390.1568483497,11719.6213979381,72336.5107694891,43391,"Lake Wenatchee Sockeye","Sockeye"
"350",1,1995,34542.0950397688,33546.3855623532,22399.5675533526,52547.8841089419,23824.4294396,48461.5889184775,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"351",2,1996,42788.2113830836,41871.3303114219,29013.6701954363,61784.9690966793,30765.956769944,57963.652888529,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"352",3,1997,30852.6046435312,30370.3606212104,21645.441195882,42994.0524799548,22848.6827626873,40487.0198585268,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"353",4,1998,23821.4981529845,23441.9509303159,16820.9935697993,32939.696662721,17764.4886889109,31199.2981290643,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"354",5,1999,18517.4925950474,18225.9778203301,13250.4729523967,25389.3798511941,13941.9280263816,24057.8098163679,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"355",6,2000,14691.4284439148,14431.1988826389,10251.0523266246,20619.892717528,10838.7814154717,19473.4083545237,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"356",7,2001,55973.9164118173,55179.5555340794,40099.8472988629,76624.8615323178,42231.3012790034,72581.3625462952,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"357",8,2002,84365.1620788765,83200.095590999,61265.628402316,114148.097112253,64408.8821497766,108422.883789493,NA,NA,NA,NA,NA,94156,"Lower Columbia River Chinook Salmon ESU","Chinook"
"358",9,2003,104681.232384565,103368.281962913,76265.1993191083,140972.705419043,79995.5820527476,134155.607684472,NA,NA,NA,NA,NA,110911,"Lower Columbia River Chinook Salmon ESU","Chinook"
"359",10,2004,75378.9471182384,74415.3889512029,55099.9439807077,101348.488876805,57764.28384295,96294.7084713117,NA,NA,NA,NA,NA,74151,"Lower Columbia River Chinook Salmon ESU","Chinook"
"360",11,2005,45957.2001392515,45331.0864797288,33371.6207700403,62156.4691887071,35045.217090109,58950.0057681175,NA,NA,NA,NA,NA,47009,"Lower Columbia River Chinook Salmon ESU","Chinook"
"361",12,2006,37946.6148669799,37409.9369476692,27385.5083483692,51507.5602392671,28766.6111695059,48889.932768119,NA,NA,NA,NA,NA,42800,"Lower Columbia River Chinook Salmon ESU","Chinook"
"362",13,2007,25102.5037496941,24732.3606841109,17924.1746953497,34434.011105136,18830.448120888,32575.5908494656,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"363",14,2008,26566.0949325945,26166.3217261832,19061.3993438528,36424.5038993063,20051.1166675451,34467.2465640581,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"364",15,2009,36784.6971016157,36212.0471480491,26499.0306532587,50336.112193765,27886.0894581929,47628.3102824984,NA,NA,NA,NA,NA,38715,"Lower Columbia River Chinook Salmon ESU","Chinook"
"365",16,2010,44811.6741294281,44155.0769525342,32056.9659903518,61411.3256433609,33718.9331914423,58141.5003802662,NA,NA,NA,NA,NA,47653,"Lower Columbia River Chinook Salmon ESU","Chinook"
"366",17,2011,50132.7753424174,49312.5417810988,35586.7155628736,69270.0985901495,37533.6966363882,65424.1277625471,NA,NA,NA,NA,NA,49981,"Lower Columbia River Chinook Salmon ESU","Chinook"
"367",18,2012,32663.6800094214,32104.1551109588,23108.2154950163,45565.0612342393,24302.5174769947,42910.6586361056,NA,NA,NA,NA,NA,32045,"Lower Columbia River Chinook Salmon ESU","Chinook"
"368",19,2013,56775.8430073067,55722.0927852315,39512.1206821769,80119.4730842555,41717.4034349038,75507.5837310535,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"369",20,2014,55131.2719539406,54005.8404933746,38185.6336643532,78590.1643179448,40286.7522851195,73867.8198100334,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"370",21,2015,58192.3942876104,57156.58019988,40837.8398062437,81321.9993653061,43129.7806338346,76681.1953599902,NA,NA,NA,NA,NA,60421,"Lower Columbia River Chinook Salmon ESU","Chinook"
"371",22,2016,40633.2185743717,39968.340029089,28901.622210519,56192.9680421814,30453.6282256187,53060.3411977591,NA,NA,NA,NA,NA,42540,"Lower Columbia River Chinook Salmon ESU","Chinook"
"372",23,2017,31289.8868175397,30743.9046807757,22148.0680353039,43606.5871996163,23316.4404390018,41116.7112304971,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"373",24,2018,29531.7532369216,29021.2684459877,20668.3674578774,41155.0280300744,21848.2165415454,38795.9919251626,NA,NA,NA,NA,NA,37545,"Lower Columbia River Chinook Salmon ESU","Chinook"
"374",25,2019,48041.1692535558,47259.4991726855,33878.6796449375,67056.3653356028,35680.8458005839,63198.5902437445,NA,NA,NA,NA,NA,46655,"Lower Columbia River Chinook Salmon ESU","Chinook"
"375",26,2020,64724.882442949,62980.3074263022,42602.29045672,96492.8914413383,45240.3414273358,89797.2021743272,NA,NA,NA,NA,NA,NA,"Lower Columbia River Chinook Salmon ESU","Chinook"
"376",1,1995,26460.1335403776,18723.2570172783,6071.05165719724,84342.6641829864,7191.28382960536,61790.4527375195,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"377",2,1996,9319.13434655976,7429.04174534045,3470.00633683448,23538.278447467,3894.85381118148,17490.9002812852,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"378",3,1997,15758.8119914188,13349.9170324244,6939.40000628969,35532.0850784745,7646.17867740634,27600.0185952735,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"379",4,1998,16298.87345837,14574.5967882098,7490.04723847109,33447.5922341209,8338.47412184161,27991.4372697437,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"380",5,1999,25425.9264957123,23425.3257677108,11965.7097104759,49282.0693351253,13381.129249817,42738.5329980317,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"381",6,2000,53672.4609970492,49830.8930348432,26100.0396786588,102444.610156623,28984.658129356,89901.3330466084,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"382",7,2001,78307.7682764235,73376.8348245898,37913.4412887675,147607.663563984,42154.1722886379,130693.092797138,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"383",8,2002,59412.8289402859,56281.5727680575,31289.7927523537,105398.107850705,34434.1127166877,94964.7174528741,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"384",9,2003,57938.7249054744,55181.4832759425,31535.8858627181,100912.420700754,34437.2572353256,90904.5956944069,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"385",10,2004,50481.5449165499,48243.0604397835,27531.6250547804,86737.2671838217,30057.5574260885,78267.743056457,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"386",11,2005,37699.8521981323,36040.6150457759,21117.1640811687,63365.4932780075,23042.9090881684,57815.9946449914,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"387",12,2006,40001.575809845,38276.2360716052,22623.7540281448,67267.6019280022,24602.2229808658,61256.1576425837,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"388",13,2007,28000.7669179706,26934.5679376679,16539.5768598568,45622.0644441565,17854.2115721516,41777.7130410586,NA,NA,NA,NA,NA,18772,"Lower Columbia River Coho Salmon ESU","Coho"
"389",14,2008,26729.060502556,25732.45291857,15820.1626695895,43381.7733009534,17081.7291782012,39727.8303133946,NA,NA,NA,NA,NA,27308,"Lower Columbia River Coho Salmon ESU","Coho"
"390",15,2009,40664.1317304522,39235.9568382858,24088.9908710765,65806.874687703,26010.7582846877,60198.8242646856,NA,NA,NA,NA,NA,NA,"Lower Columbia River Coho Salmon ESU","Coho"
"391",16,2010,37774.9594854986,36499.1591351195,22876.824397983,60208.2131475512,24662.9694473685,55324.5069391631,NA,NA,NA,NA,NA,37228,"Lower Columbia River Coho Salmon ESU","Coho"
"392",17,2011,31050.1979605777,30067.0823212972,19059.8884778046,48522.9318353399,20495.4350284553,44841.5912431638,NA,NA,NA,NA,NA,36310,"Lower Columbia River Coho Salmon ESU","Coho"
"393",18,2012,21601.4909741706,20897.501711491,13292.9915800053,33829.8643938593,14286.096364915,31088.6633454891,NA,NA,NA,NA,NA,18321,"Lower Columbia River Coho Salmon ESU","Coho"
"394",19,2013,26571.5306098282,25817.894171397,16601.9134160152,40921.6377360424,17800.2306801243,37947.7121608613,NA,NA,NA,NA,NA,20850,"Lower Columbia River Coho Salmon ESU","Coho"
"395",20,2014,43569.2967517245,42276.1982932661,25833.9908456004,68084.0273950444,28113.1549486888,63220.8123017124,NA,NA,NA,NA,NA,67805,"Lower Columbia River Coho Salmon ESU","Coho"
"396",21,2015,10967.6249167225,10533.0857639147,6571.55336058114,17865.3317140781,7056.62462287239,16361.7278517104,NA,NA,NA,NA,NA,6947,"Lower Columbia River Coho Salmon ESU","Coho"
"397",22,2016,20479.1772611431,19882.7612854586,12785.4877428891,31423.8703464104,13718.0684676035,29181.2108537,NA,NA,NA,NA,NA,21555,"Lower Columbia River Coho Salmon ESU","Coho"
